Y,STATEQ,CENSUSDIV,CENSUSREG,A2,A3,A3A,A3B,A4_1,A4_2,A4_3,A4_4_2015,A4_5,A4_6,A4_99,A4A,A5_2015,A6,A7,A7A,A11,A8,AM21,AM30,AM31,AM32,AM22,X3,X4,A9,A10,A10A,AM7_2012,A21_2015,A22_2015,A14,J1,J2,J3,J4,J5,J6,J8,J9,J10,J20,J32,J33_1,B1,B2,B4,B31,C1_2012,C2_2012,C3_2012,C4_2012,C5_2012,C10_2012,C11_2012,B14,EA_1,E7,E8,E20,E15_2015,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F10,G1,G20,G30_1,G30_2,G30_3,G30_4,G30_5,G30_97,G30_98,G30_99,G33,G35,G22_2015,G25_1,G25_2,G25_4,G25_5,G38,G23,H1,H30_1,H30_2,H30_3,M1_1,M1_2,M4,M20,M21_1,M21_2_2015,M21_3,M21_4,M6,M7,M8,M31,M9,M10,wgt_n2,wgt_d2,wgt_s3,time,M6new,M7new,M8new,M9new,M10new,M31new,literacy,M6right,M7right,M8right,M9right,M10right,M31right,logA3A,logA3Asq,J2sq
-0.942996781,30,1,1,3257,2,36,9,1,0,0,0,0,0,0,1,6,1,2,1,2,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,3,4,4,3,2,2,1,2,NA,1,2,5,6,1,2,2,3,1,3,1,NA,1,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,1,0,0,0,0,0,0,NA,2,2,1,1,1,1,2,5,1,2,2,1,3,6,5,3,NA,NA,NA,NA,1,3,4,3,1,2,0.30288977,0.39107042,0.70695452,1,>$102,Less,No relationship,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.583518938,12.84160798,16
1.001399139,27,8,4,59105,1,47,4,1,0,0,0,0,0,0,1,3,1,2,1,4,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,1,6,2,3,3,2,2,2,NA,2,1,5,7,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,3,5,3,NA,NA,NA,NA,1,1,NA,3,1,2,0.49866451,0.44168006,1.29659814,1,>$102,More,DK,TRUE,FALSE,10-May,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3.850147602,14.82363655,4
0.922269256,2,9,4,99654,1,47,4,1,0,0,0,0,0,0,1,4,1,2,1,2,7,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,2,7,6,1,3,2,1,1,NA,2,2,5,5,1,1,2,3,1,3,1,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,2,1,2,2,2,7,6,5,1,NA,NA,NA,NA,1,3,NA,3,1,NA,1.76946479,0.12283358,1.56330063,1,>$102,Less,DK,TRUE,DK,10-May,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3.850147602,14.82363655,36
-0.798287653,42,4,2,57110,1,38,3,1,0,0,0,0,0,0,1,6,1,2,1,3,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,8,7,3,2,2,2,1,NA,2,1,5,1,1,1,2,1,1,3,1,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,1,1,1,1,2,7,1,2,2,2,7,7,6,2,1,1,1,NA,1,3,2,3,1,NA,0.44066813,0.27985071,0.83183405,1,>$102,Less,Fall,TRUE,DK,10-May,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.63758616,13.23203307,49
-0.791512334,30,1,1,3051,1,50,4,1,0,0,0,0,0,0,1,6,1,2,1,2,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,5,7,2,2,1,2,2,NA,2,1,5,5,1,1,2,3,1,3,1,1,1,2,2,1,1,1,1,2,1,3,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,2,5,1,2,2,2,7,7,6,1,NA,NA,NA,NA,1,3,2,2,1,2,0.37386063,0.45985798,1.1367984,1,>$102,Less,Fall,TRUE,FALSE,5-Feb,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.912023005,15.30392399,49
1.152883587,23,3,2,48170,1,54,4,1,0,0,0,0,0,0,1,7,1,2,1,1,7,3,NA,NA,NA,3,1,NA,2,4,1,NA,NA,NA,1,7,9,3,3,1,1,1,NA,2,1,5,5,1,1,2,3,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,7,5,3,NA,NA,NA,NA,1,3,2,2,1,2,1.29226419,0.96265581,0.84838904,1,>$102,Less,Fall,TRUE,FALSE,5-Feb,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.988984047,15.91199372,81
1.304368035,27,8,4,59901,2,45,10,1,0,0,0,0,0,0,1,4,1,2,1,2,7,3,NA,NA,NA,3,1,NA,4,2,1,NA,2,NA,3,8,7,1,3,1,2,1,NA,2,1,5,3,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,6,6,6,3,NA,NA,NA,NA,1,3,4,3,1,2,0.40400183,0.33414687,0.7959242,1,>$102,Less,No relationship,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.80666249,14.49067931,49
-0.9497721,16,4,2,50701,2,46,10,1,0,0,0,0,0,0,1,4,1,2,1,1,7,3,NA,NA,NA,3,1,NA,2,2,1,NA,1,2,1,7,4,2,2,2,2,1,NA,2,2,3,4,1,1,2,2,1,3,1,2,1,1,2,2,1,1,1,2,1,4,2,1,1,1,2,2,2,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,1,2,1,1,2,7,1,2,2,2,6,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.4495647,0.89706421,0.85650674,1,RF,RF,RF,TRUE,RF,RF,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.828641396,14.65849494,16
0.461040595,16,4,2,52333,1,54,4,1,0,0,0,0,0,0,1,4,1,2,1,2,7,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,3,7,5,3,3,1,1,1,NA,2,1,5,6,1,1,2,3,1,3,1,1,2,2,2,2,1,1,2,2,1,3,1,2,2,2,2,2,1,2,2,0,0,1,0,0,0,0,0,1,2,2,2,1,1,1,2,4,1,2,2,2,7,7,6,3,NA,NA,NA,NA,1,3,NA,3,1,2,0.55490334,1.10539012,1.12403851,1,>$102,Less,DK,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.988984047,15.91199372,25
1.455852482,47,5,3,22602,1,52,4,1,0,0,0,0,0,0,1,6,1,2,1,2,7,2,4,1,1,3,1,NA,2,4,1,NA,NA,NA,1,9,6,1,3,1,2,1,NA,2,1,5,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,1,3,1,1,2,2,2,2,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,6,7,5,2,2,1,2,2,1,3,2,3,1,2,1.00610768,1.04661401,0.9316264,1,>$102,Less,Fall,TRUE,FALSE,10-May,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3.951243719,15.61232692,36
0.078941816,8,5,3,19901,1,50,4,0,1,0,0,0,0,0,2,4,1,2,1,2,6,2,4,2,6,2,1,NA,1,2,1,NA,2,NA,1,6,4,2,3,1,1,2,NA,2,1,3,1,1,1,2,3,1,2,1,2,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,1,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,5,1,2,2,2,7,7,5,3,NA,NA,NA,NA,1,NA,2,3,1,NA,1.4358912,0.14115041,1.44918943,1,>$102,RF,Fall,TRUE,DK,10-May,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3.912023005,15.30392399,16
-0.409413556,38,9,4,97501,1,27,2,1,0,0,0,0,0,0,1,4,1,2,1,3,4,3,NA,NA,NA,3,1,NA,2,4,1,NA,1,3,1,6,3,2,2,2,2,2,NA,1,2,5,2,1,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,1,4,1,2,2,2,2,2,1,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,4,1,2,2,1,7,7,4,2,1,2,2,NA,1,3,NA,2,1,2,0.82183018,0.29273737,1.0460651,1,>$102,Less,DK,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.295836866,10.86254065,9
0.461040595,31,2,1,8816,1,51,4,0,0,0,1,0,0,0,4,4,1,2,1,2,7,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,1,7,7,3,3,1,1,1,NA,2,1,4,5,1,1,2,3,1,3,1,1,1,2,2,1,1,1,2,2,1,3,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,4,1,2,2,2,6,6,6,3,NA,NA,NA,NA,1,3,2,3,1,2,2.96195085,0.76965193,1.21710039,1,>$102,Less,Fall,TRUE,FALSE,10-May,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3.931825633,15.45925281,49
0.612525042,9,5,3,20003,2,59,11,1,0,0,0,0,0,0,1,7,1,2,1,1,7,3,NA,NA,NA,3,1,NA,1,1,1,NA,NA,NA,2,8,5,1,3,1,1,1,NA,2,1,5,5,1,1,2,3,1,3,NA,1,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,4,1,2,2,2,4,1,4,3,NA,NA,NA,NA,NA,3,2,2,NA,2,0.94693104,0.10012931,0.60057836,1,DK,Less,Fall,DK,FALSE,5-Feb,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4.077537444,16.62631161,25
-0.495318757,9,5,3,20037,1,29,2,1,0,0,0,0,0,0,1,7,1,1,1,2,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,10,10,1,2,1,1,1,NA,1,2,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,3,2,1,1,7,1,2,1,1,6,7,7,1,NA,NA,NA,NA,1,1,1,1,1,1,1.13839275,0.10052904,0.95641152,1,>$102,More,Rise,TRUE,TRUE,<2,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.36729583,11.33868121,100
0.619300361,45,8,4,84302,1,34,2,0,0,1,0,0,0,0,3,2,1,2,1,2,4,1,NA,NA,NA,3,2,1,2,4,1,3,2,NA,1,5,6,1,3,2,2,2,NA,2,1,4,3,1,2,2,3,1,1,NA,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,2,1,2,2,2,6,6,5,NA,NA,NA,NA,NA,1,3,2,3,1,2,1.09146621,1.63404705,1.75058232,1,>$102,Less,Fall,TRUE,FALSE,10-May,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3.526360525,12.43521855,36
0.691654925,6,8,4,80134,1,47,4,1,0,0,0,0,0,0,1,4,1,2,1,1,8,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,3,7,9,3,3,2,1,2,NA,2,1,4,6,1,1,2,3,1,3,1,2,1,1,2,2,1,1,1,2,1,3,2,1,1,2,2,2,2,1,2,0,1,0,0,0,0,0,0,2,1,2,1,1,1,1,2,3,1,2,2,2,7,6,6,3,NA,NA,NA,NA,1,3,1,3,1,2,0.49866451,2.22206377,1.00398066,1,>$102,Less,Rise,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.850147602,14.82363655,81
0.381910712,38,9,4,97032,2,50,10,1,0,0,0,0,0,0,1,4,1,2,1,2,6,3,NA,NA,NA,3,1,NA,2,8,1,NA,2,NA,3,8,6,1,3,1,2,1,NA,2,1,5,4,1,1,2,3,1,3,1,2,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,2,5,1,2,2,2,7,7,6,2,1,1,2,NA,NA,3,1,3,1,NA,0.58844964,0.2739296,0.98483959,1,DK,Less,Rise,TRUE,DK,10-May,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3.912023005,15.30392399,36
0.691654925,38,9,4,97223,1,47,4,1,0,0,0,0,0,0,1,4,1,2,1,1,7,3,NA,NA,NA,3,1,NA,8,2,2,NA,2,NA,2,7,7,3,3,1,2,NA,2,2,1,3,1,1,2,2,3,1,3,1,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,NA,1,1,0,0,1,0,0,0,0,0,NA,NA,2,1,1,1,1,2,3,1,2,2,2,6,3,5,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,0.72633075,0.28463081,0.98296022,1,>$102,DK,DK,DK,DK,10-May,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.850147602,14.82363655,49
0.843139373,43,6,3,37327,2,71,12,1,0,0,0,0,0,0,1,7,1,2,1,1,8,3,NA,NA,NA,2,1,NA,8,2,2,NA,NA,NA,1,8,4,1,3,1,2,NA,1,2,1,5,2,1,1,2,3,1,3,1,2,2,2,2,2,1,1,2,2,1,4,1,2,2,2,2,2,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,3,1,1,2,2,6,5,5,NA,NA,NA,NA,NA,1,3,NA,NA,1,2,0.63462653,1.27250255,0.99139616,1,>$102,Less,DK,TRUE,FALSE,DK,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,4.262679877,18.17043973,16
-1.858678786,2,9,4,99669,2,32,8,1,0,0,0,0,0,0,1,4,1,2,1,3,5,3,NA,NA,NA,3,1,NA,4,2,1,NA,2,NA,1,1,3,2,2,2,1,2,NA,2,4,2,7,1,1,1,3,1,2,1,1,1,2,2,2,1,1,2,2,3,3,2,1,1,1,2,2,2,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,7,1,2,1,1,6,6,5,NA,NA,NA,NA,NA,1,3,NA,3,1,NA,1.42167703,0.11745519,0.65480588,1,>$102,Less,DK,TRUE,DK,10-May,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3.465735903,12.01132535,9
-2.426164041,30,1,1,3446,2,50,10,1,0,0,0,0,0,0,1,3,1,2,1,2,4,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,1,2,3,3,1,2,2,2,NA,1,1,2,5,1,1,1,3,1,2,1,2,1,2,2,2,1,1,2,2,3,2,2,1,1,1,1,2,2,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,1,7,2,1,1,1,5,2,5,3,NA,NA,NA,NA,1,3,3,3,1,2,0.38140843,0.52807562,1.00390472,1,>$102,Less,Same,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.912023005,15.30392399,9
-0.836740188,13,8,4,83647,2,23,7,1,0,0,0,0,0,0,1,4,1,4,1,2,5,3,NA,NA,NA,2,1,NA,2,2,1,NA,2,NA,1,3,10,2,3,2,1,1,NA,2,4,4,7,1,1,1,3,1,3,1,2,1,2,2,2,1,1,2,2,1,3,2,1,1,2,2,2,1,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,3,1,2,1,2,7,1,2,2,2,6,7,5,2,1,2,2,NA,1,3,3,1,1,2,0.40065216,0.53476042,0.96156093,1,>$102,Less,Same,TRUE,FALSE,<2,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.135494216,9.831323978,100
-1.858678786,8,5,3,19702,2,38,9,1,0,0,0,0,0,0,1,2,4,2,2,1,5,3,NA,NA,NA,NA,1,NA,2,2,1,NA,2,NA,1,1,5,3,2,2,2,1,NA,2,3,1,7,1,2,2,3,1,1,1,2,1,2,2,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,1,7,1,2,1,2,6,5,5,3,NA,NA,NA,NA,1,3,4,3,1,2,1.0264198,0.12868906,0.74956289,1,>$102,Less,No relationship,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.63758616,13.23203307,25
-2.577648488,46,1,1,5676,2,45,10,1,0,0,0,0,0,0,1,6,1,2,1,2,4,3,NA,NA,NA,3,1,NA,7,1,1,NA,NA,NA,3,1,1,2,1,2,2,2,NA,1,4,3,7,1,1,1,3,1,2,1,2,2,2,2,1,1,1,2,2,3,1,2,1,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,2,4,1,1,1,1,1,1,7,2,2,1,1,5,5,4,2,2,1,2,NA,1,3,NA,3,1,NA,0.30288977,0.18641497,0.53351516,1,>$102,Less,DK,TRUE,DK,10-May,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3.80666249,14.49067931,1
0.922269256,29,8,4,89509,1,28,2,1,0,0,0,0,0,0,1,4,1,2,1,1,5,2,3,2,1,3,1,NA,5,2,1,NA,NA,2,3,7,7,2,3,1,2,1,NA,2,1,5,1,1,1,2,3,1,1,2,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,2,1,2,2,2,7,5,5,3,NA,NA,NA,NA,NA,1,1,3,1,2,0.56422993,1.34958518,0.99186131,1,DK,More,Rise,TRUE,FALSE,10-May,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3.33220451,11.1035869,49
-0.488543439,45,8,4,84645,2,38,9,1,0,0,0,0,0,0,1,4,1,2,1,3,6,3,NA,NA,NA,3,1,NA,4,2,1,NA,2,NA,3,7,5,2,2,2,2,1,NA,2,1,5,4,1,1,2,3,1,2,1,1,1,2,2,1,1,1,1,2,1,3,2,1,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,5,1,2,2,2,6,6,5,2,1,2,2,NA,1,NA,NA,NA,1,NA,0.40400183,0.85323802,0.87551676,1,>$102,DK,DK,TRUE,DK,DK,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.63758616,13.23203307,25
1.304368035,6,8,4,80016,1,54,4,1,0,0,0,0,0,0,1,4,1,2,1,2,8,3,NA,NA,NA,3,1,NA,2,4,1,NA,2,NA,1,8,4,1,3,1,1,1,NA,2,1,5,1,1,1,2,3,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,7,7,2,1,1,1,NA,1,3,2,2,1,2,0.49866451,2.22206377,1.00398066,1,>$102,Less,Fall,TRUE,FALSE,5-Feb,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.988984047,15.91199372,16
-1.022126665,6,8,4,80015,1,46,4,1,0,0,0,0,0,0,1,4,1,2,1,1,7,2,3,1,4,2,1,NA,3,2,1,NA,2,NA,3,5,3,3,2,2,1,2,NA,2,2,5,4,1,1,1,3,1,3,1,1,1,2,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,6,1,2,2,2,4,4,5,2,2,2,1,1,1,3,NA,3,1,NA,0.49866451,2.22206377,1.00398066,1,>$102,Less,DK,TRUE,DK,10-May,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3.828641396,14.65849494,9
-1.404225443,6,8,4,81504,1,38,3,1,0,0,0,0,0,0,1,4,1,2,1,4,7,3,NA,NA,NA,3,1,NA,2,4,1,NA,2,NA,1,4,6,1,2,2,2,1,NA,2,1,4,3,1,1,1,3,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,7,1,2,2,2,3,4,5,3,NA,NA,NA,NA,1,3,2,2,1,2,0.49866451,2.22206377,1.00398066,1,>$102,Less,Fall,TRUE,FALSE,5-Feb,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.63758616,13.23203307,36
1.455852482,30,1,1,3824,2,40,9,0,0,0,1,0,0,0,4,7,1,2,1,1,7,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,9,4,1,3,1,1,2,NA,2,1,5,5,1,1,2,2,1,3,1,2,1,2,2,2,1,1,2,2,1,3,1,2,2,2,2,2,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,6,6,3,NA,NA,NA,NA,1,3,NA,3,1,2,0.38047227,0.51929306,1.00543171,1,>$102,Less,DK,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.688879454,13.60783163,16
0.922269256,35,4,2,58201,1,40,3,0,0,1,0,0,0,0,3,5,1,2,1,2,6,2,4,2,7,3,1,NA,2,3,1,NA,2,NA,3,7,7,3,3,2,2,2,NA,2,2,5,6,1,1,2,3,1,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,1,2,0,0,1,0,0,0,0,0,2,1,2,1,1,1,1,2,2,1,2,2,2,5,5,6,2,1,1,1,1,1,3,1,3,1,2,1.07342452,0.32958181,1.97571632,1,>$102,Less,Rise,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.688879454,13.60783163,49
0.461040595,51,8,4,82414,2,40,9,1,0,0,0,0,0,0,1,6,1,2,1,2,3,3,NA,NA,NA,3,1,NA,1,1,1,NA,NA,NA,3,7,7,2,3,1,1,1,NA,2,1,5,4,1,1,2,3,2,NA,NA,1,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,2,1,2,4,2,2,2,1,7,7,5,2,1,1,2,NA,1,3,NA,3,1,2,0.32083197,0.13994797,0.37894555,1,>$102,Less,DK,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.688879454,13.60783163,49
1.60733693,17,4,2,66221,1,51,4,1,0,0,0,0,0,0,1,2,1,2,1,2,7,3,NA,NA,NA,3,1,NA,2,4,1,NA,2,NA,1,10,10,3,3,1,1,1,NA,2,1,5,1,1,1,2,3,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,7,7,3,NA,NA,NA,NA,2,3,1,3,1,2,0.55490334,1.01408921,1.19388914,1,=$102,Less,Rise,TRUE,FALSE,10-May,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3.931825633,15.45925281,100
0.381910712,20,1,1,4401,1,44,3,1,0,0,0,0,0,0,1,4,1,2,1,1,7,2,2,1,6,3,1,NA,2,4,1,NA,2,NA,1,8,3,3,3,2,2,1,NA,2,2,4,5,1,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,5,1,2,2,2,6,7,6,3,NA,NA,NA,NA,1,2,4,3,1,2,0.4707772,0.6038812,1.2383254,1,>$102,Exactly,No relationship,TRUE,FALSE,10-May,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3.784189634,14.32009119,9
0.078941816,2,9,4,99515,1,46,4,1,0,0,0,0,0,0,1,6,1,2,1,4,7,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,3,6,4,3,3,2,1,1,NA,2,2,3,4,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,1,2,0,0,1,0,0,0,0,0,2,1,2,1,1,1,1,2,5,1,2,2,1,5,5,6,1,NA,NA,NA,NA,1,3,4,2,1,2,1.40519383,0.08202096,0.80847819,1,>$102,Less,No relationship,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.828641396,14.65849494,16
1.455852482,46,1,1,5062,1,54,4,1,0,0,0,0,0,0,1,2,1,2,1,1,8,3,NA,NA,NA,3,1,NA,1,1,1,NA,2,NA,1,9,7,1,3,1,1,1,NA,2,1,5,5,1,1,2,3,1,3,1,1,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,NA,7,7,6,3,NA,NA,NA,NA,1,3,1,2,1,2,0.4707772,0.2959993,1.58330685,1,>$102,Less,Rise,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.988984047,15.91199372,49
-2.577648488,38,9,4,97801,1,41,3,1,0,0,0,0,0,0,1,4,1,2,1,3,5,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,1,1,1,3,1,2,2,2,NA,2,3,3,4,1,1,1,3,1,3,1,2,1,2,2,2,1,1,2,2,3,5,2,1,1,2,2,1,2,1,1,0,0,1,0,0,0,0,0,2,1,NA,1,1,1,1,1,7,1,2,2,1,4,6,4,3,NA,NA,NA,NA,1,NA,NA,3,1,NA,0.72633075,0.28463081,0.98296022,1,>$102,DK,DK,TRUE,DK,10-May,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.713572067,13.79061749,1
-1.022126665,46,1,1,5478,2,44,9,1,0,0,0,0,0,0,1,4,1,2,1,2,7,3,NA,NA,NA,3,1,NA,3,2,1,NA,2,NA,2,5,5,1,2,1,1,2,NA,2,1,4,6,1,1,2,3,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,6,1,2,1,2,5,6,5,NA,NA,NA,NA,NA,1,3,2,3,1,2,0.38140843,0.25172243,0.84729109,1,>$102,Less,Fall,TRUE,FALSE,10-May,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3.784189634,14.32009119,25
-0.07931795,51,8,4,82633,2,36,9,1,0,0,0,0,0,0,1,6,1,2,1,2,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,3,8,9,1,3,2,1,1,NA,2,2,5,2,1,1,2,3,1,1,1,2,2,2,2,1,1,1,2,2,1,3,1,2,2,2,2,2,1,1,2,1,1,0,0,0,0,0,0,1,2,2,1,1,1,1,2,7,1,1,2,2,6,5,5,2,1,2,1,NA,2,3,2,4,1,NA,0.32083197,0.13994797,0.37894555,1,=$102,Less,Fall,TRUE,DK,4,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3.583518938,12.84160798,81
